BATCH_NO,CID_NO,MASTER_ID,ERROR_FLAG,SPECIES_CODE,KILL_CODE,LIMITED_ENTRY_FLAG,KILL_DATE,SEX,MU_CODE,SUB_UNIT_CODE,REGION_CODE,SUB_REGION_CODE,ZONE_NO,GRID_EAST,GRID_NORTH,KILL_LOCATION,HUNTER_LICENCE_TYPE,SKULL_LENGTH,SKULL_WIDTH,SKULL_TYPE,HORN_ANNULI_CODE,HORN_ANNULI_AGE,TOOTH_CODE,TOOTH_AGE,WEARSTAIN_CODE,WEARSTAIN_AGE,OTHER_CODE,OTHER_AGE,EXTRACT_FLAG,CHECK_DATE,PARK_KILL_FLAG,CHECK_LOCATION,GUIDE_FORM_NO,PARK_NAME
197605,800380,31062,W,BEAG,1,2,19760530,M,434,0,4,B,0,0,0,SPILLAMACHEEN,RH,356,165,3,,,,,,,,,,19000000,,0,,
197605,800387,31069,,BEAG,1,2,19760530,M,515,0,5,-,0,0,0,PINFOLD CR,NRH,349,165,3,,,2,7,,,,,1,19000000,,0,,
197605,800443,31125,W,BEAG,1,2,19760531,F,422,0,4,B,0,0,0,BIG SAND CR,RH,330,191,3,,,2,11,,,,,1,19000000,,0,,
197605,800424,31106,W,BEAG,1,2,19760531,F,703,0,7,A,0,0,0,MCKALE R,RH,305,152,3,,,2,4,,,,,1,19000000,,0,,
197605,800399,31081,W,BEAG,1,2,19760531,M,420,0,4,B,0,0,0,WHITE CR-ST MARYS E,RH,305,184,3,,,2,5,,,,,1,19000000,,0,,
197605,800444,31126,W,BEAG,1,2,19760601,M,420,0,4,B,0,0,0,REDDING CR,RH,321,184,3,,,,,,,,,,19000000,,0,,
197605,800413,31095,W,BEAG,1,2,19760601,M,610,0,6,-,0,0,0,WHITEBOTTOM CR,RH,,,0,,,2,13,,,,,1,19000000,,0,,
197605,800414,31096,W,BEAG,1,2,19760601,F,610,0,6,-,0,0,0,WHITEBOTTOM CR,RH,,175,3,,,2,5,,,,,1,19000000,,0,,
197605,800449,31131,W,BEAG,1,2,19760602,M,815,0,8,-,11,392,5472,BURNS CR-GRANDBY R,NRH,394,222,3,,,2,13,,,,,1,,,0,,
197605,800427,31109,W,BEAG,1,2,19760602,M,704,0,7,A,0,0,0,CASTLE CR M 17,RH,310,162,3,,,2,3,,,,,1,19000000,,0,,
197605,800425,31107,W,BEAG,1,2,19760603,F,703,0,7,A,0,0,0,HOLMES R M 11.5,RH,330,175,3,,,2,6,,,,,1,19000000,,0,,
197605,800445,31127,W,BEAG,1,2,19760605,M,420,0,4,B,0,0,0,MATTHEW CR,RH,343,178,3,,,,,,,,,,19000000,,0,,
197605,800426,31108,W,BEAG,1,2,19760605,M,704,0,7,A,0,0,0,CASTLE CR M 10,RH,330,178,3,,,2,4,,,,,,19000000,,0,,
197605,800439,31121,W,BEAG,1,2,19760605,F,418,0,4,A,0,0,0,BEAR L-ZINCTON,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800397,31079,W,BEAG,1,2,19760605,M,406,0,4,A,0,0,0,KIANUKO CR-GOAT R,RH,356,203,3,,,,,,,,,,19000000,,0,,
197605,800378,31060,,BEAG,1,2,19760605,M,420,0,4,B,0,0,0,ST MARYS R-N FORK,NRH,356,222,3,,,2,11,,,,,1,19000000,,0,,
197605,800379,31061,W,BEAG,1,2,19760605,F,425,0,4,B,0,0,0,PALLISER R,RH,318,191,3,,,2,11,,,,,,19000000,,0,,
197605,800452,31134,W,BEAG,1,2,19760606,M,402,0,4,B,0,0,0,RAM CR,RH,349,204,3,,,2,14,,,,,1,19000000,,0,,
197605,800440,31122,W,BEAG,1,2,19760606,M,406,0,4,A,0,0,0,KIANUKO CR-GOAT R,NRH,229,114,3,,,,,,,,,,19000000,,0,,
197605,800402,31084,W,BEAG,1,2,19760607,M,615,0,6,-,0,0,0,KISPIOX R,RH,233,173,3,,,,,,,,,1,19000000,,0,,
197605,800403,31085,,BEAG,1,2,19760608,F,739,0,7,A,0,0,0,THUTADE L,NRH,330,198,3,,,2,25,,,,,1,19000000,,0,,
197605,800428,31110,W,BEAG,1,2,19760609,M,620,0,6,-,0,0,0,KLAPPAN R MOUTH,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800475,31155,,BEAG,1,2,19760610,F,815,0,8,-,11,396,5456,LYNCH CR,RH,327,181,3,,,,,,,,,,,,0,,
197605,800406,31088,W,BEAG,1,2,19760610,F,739,0,7,A,0,0,0,THUTADE L,RH,299,168,3,,,2,3,,,,,1,19000000,,0,,
197605,800408,31090,W,BEAG,1,2,19760612,F,739,0,7,A,0,0,0,THUTADE LAKE,NRH,316,190,3,,,,,,,,,,19000000,,0,,
197605,800407,31089,W,BEAG,1,2,19760613,M,730,0,7,A,0,0,0,KENNEDY STATION,RH,330,185,3,,,2,7,,,,,1,19000000,,0,,
197605,800429,31111,,BEAG,1,2,19760615,M,332,0,3,-,10,477,5637,NICHOLS CR,RH,378,191,3,,,,,,,,,,,,0,,
197605,800404,31086,W,BEAG,1,2,19760615,F,630,0,6,-,0,0,0,CRANBERRY R-NASS RD,RH,368,191,3,,,,,,,,,,19000000,,0,,
197605,800571,31251,W,BEAG,1,2,19760901,M,621,0,6,-,0,0,0,COLOA CRATER,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800572,31252,W,BEAG,1,2,19760901,M,739,0,7,A,0,0,0,BROTHERS L,NRH,325,175,3,,,2,3,,,,,1,19000000,,0,,
197605,800544,31224,W,BEAG,1,2,19760901,F,623,0,6,-,0,0,0,EAGLEHEAD L,NRH,260,146,3,,,2,3,,,,,1,19000000,,0,,
197605,800531,31211,W,BEAG,1,2,19760901,M,752,0,7,B,0,0,0,TURNAGAIN R,NRH,367,203,3,,,2,6,,,,,,19000000,,0,,
197605,800457,31138,W,BEAG,1,2,19760901,M,736,0,7,B,0,0,0,SCHOOLAR CR,NRH,364,222,3,,,2,10,,,,,,19000000,,0,,
197605,800536,31216,W,BEAG,1,2,19760902,M,626,0,6,-,0,0,0,VICTORIA L,NRH,364,237,3,,,2,12,,,,,,19000000,,0,,
197605,800526,31206,W,BEAG,1,2,19760903,F,751,0,7,B,0,0,0,WEST TOAD,NRH,313,187,3,,,,,,,,,,19000000,,0,,
197605,800556,31236,W,BEAG,1,2,19760905,F,743,0,7,B,0,0,0,ROBB L-KENNY MT,NRH,,,0,,,2,2,,,,,,19000000,,0,,
197605,800590,31270,W,BEAG,1,2,19760906,M,719,0,7,B,0,0,0,KAKWA L,NRH,340,220,3,,,2,18,,,,,1,19000000,,0,,
197605,800559,31239,W,BEAG,1,2,19760906,F,742,0,7,B,0,0,0,CESIPEKA R,NRH,308,162,3,,,2,3,,,,,1,19000000,,0,,
197605,800555,31235,W,BEAG,1,2,19760906,M,721,0,7,B,0,0,0,QUINTETTE MT,RH,298,159,3,,,,,,,,,,19000000,,0,,
197605,800557,31237,W,BEAG,1,2,19760906,F,742,0,7,B,0,0,0,CHICKEN CR,RH,324,178,3,,,,,,,,,,19000000,,0,,
197605,800534,31214,W,BEAG,1,2,19760906,M,625,0,6,-,0,0,0,10 M 5 PINE L,NRH,340,186,3,,,2,4,,,,,,19000000,,0,,
197605,800507,31187,W,BEAG,1,2,19760906,F,620,0,6,-,0,0,0,N OF BEAR CR,NRH,,,0,,,,,,,,,,19000000,,0,,
197605,800560,31240,W,BEAG,1,2,19760907,M,743,0,7,B,0,0,0,GRAHAM R,NRH,298,152,3,,,2,2,,,,,1,19000000,,0,,
197605,800532,31212,W,BEAG,1,2,19760909,M,619,0,6,-,0,0,0,FLETCHER L,NRH,327,184,3,,,2,4,,,,,,19000000,,0,,
197605,800518,31198,W,BEAG,1,2,19760909,M,625,0,6,-,0,0,0,LINE L,NRH,320,225,3,,,,,,,,,,19000000,,0,,
201001,111765,129850,W,BEAG,7,2,19760909,M,900,0,9,-,,,,,RH,,,,,,,,,,,,,20100630,,710,,
197605,800558,31238,W,BEAG,1,2,19760910,M,742,0,7,B,0,0,0,TRIMBLE L,NRH,381,235,3,,,2,12,,,,,1,19000000,,0,,
197605,800517,31197,W,BEAG,1,2,19760910,M,627,0,6,-,0,0,0,MOON L,NRH,318,155,3,,,2,3,,,,,1,19000000,,0,,
197605,800530,31210,W,BEAG,1,2,19760911,F,752,0,7,B,0,0,0,BEVENS L,NRH,,,0,,,,,,,,,,19000000,,0,,
197605,800486,31166,W,BEAG,1,2,19760911,F,751,0,7,B,0,0,0,RACING R,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800587,31267,W,BEAG,1,2,19760912,F,620,0,6,-,0,0,0,BURRAGE R,NRH,320,190,3,,,,,,,,,,19000000,,0,,
197605,800562,31242,W,BEAG,1,2,19760912,M,751,0,7,B,0,0,0,UPPER GATAGA,NRH,368,225,3,,,2,7,,,,,1,19000000,,0,,
197605,800549,31229,W,BEAG,1,2,19760912,M,752,0,7,B,0,0,0,RAINBOW R,NRH,,,0,,,,,,,,,,19000000,,0,,
197605,800516,31196,W,BEAG,1,2,19760912,F,626,0,6,-,0,0,0,,NRH,303,135,3,,,,,,,,,1,19000000,,0,,
197605,800479,31159,W,BEAG,1,2,19760912,F,742,0,7,B,0,0,0,PROPHET R,RH,330,194,3,,,2,14,,,,,1,19000000,,0,,
197605,800461,31141,W,BEAG,1,2,19760912,F,722,0,7,B,0,0,0,BRAZION CR HDWT,RH,311,181,3,,,2,9,,,,,1,19000000,,0,,
197605,800574,31254,W,BEAG,1,2,19760913,M,617,0,6,-,0,0,0,ALGAR CR,RH,350,185,3,,,,,,,,,,19000000,,0,,
197605,800533,31213,W,BEAG,1,2,19760914,M,625,0,6,-,0,0,0,ACONOTOM L,NRH,360,237,3,,,,,,,,,,19000000,,0,,
197605,800503,31183,W,BEAG,1,2,19760914,M,621,0,6,-,0,0,0,N OF BOB QUINN,RH,302,155,3,,,2,2,,,,,1,19000000,,0,,
197605,800591,31271,W,BEAG,1,2,19760915,F,719,0,7,B,0,0,0,KAKWA L,NRH,320,200,3,,,,,,,,,1,19000000,,0,,
197605,800561,31241,W,BEAG,1,2,19760915,M,731,0,7,B,0,0,0,DOONAN CR,NRH,346,178,3,,,2,4,,,,,,19000000,,0,,
197605,800514,31194,W,BEAG,1,2,19760915,F,626,0,6,-,0,0,0,,NRH,356,203,3,,,2,10,,,,,,19000000,,0,,
197605,800583,31263,W,BEAG,1,2,19760916,F,620,0,6,-,0,0,0,TUMEKA L,NRH,300,160,3,,,,,,,,,,19000000,,0,,
197605,800584,31264,W,BEAG,1,2,19760916,F,620,0,6,-,0,0,0,BURRAGE R,NRH,330,182,3,,,,,,,,,,19000000,,0,,
197605,800594,31274,W,BEAG,1,2,19760917,M,728,0,7,A,0,0,0,PHILIP LAKES,NRH,365,232,3,,,2,21,,,,,1,19000000,,0,,
197605,800596,31276,W,BEAG,1,2,19760917,F,716,0,7,A,0,0,0,DENNIS L,RH,362,178,3,,,2,8,,,,,,19000000,,0,,
197605,800564,31244,W,BEAG,1,2,19760917,M,736,0,7,B,0,0,0,NABESCHI R,NRH,321,184,3,,,,,,,,,,19000000,,0,,
197605,800528,31208,W,BEAG,1,2,19760917,M,754,0,7,B,0,0,0,DUNEDIN R,NRH,368,200,3,,,,,,,,,,19000000,,0,,
197605,800512,31192,W,BEAG,1,2,19760917,M,618,0,6,-,0,0,0,GORDON MT,NRH,362,184,3,,,,,,,,,,19000000,,0,,
197605,800575,31255,W,BEAG,1,2,19760918,M,740,0,7,A,0,0,0,FOX R SOUTH,NRH,318,222,3,,,2,14,,,,,,19000000,,0,,
197605,800566,31246,W,BEAG,1,2,19760918,M,743,0,7,B,0,0,0,MARIAN L,NRH,318,175,3,,,,,,,,,,19000000,,0,,
197605,800551,31231,W,BEAG,1,2,19760918,M,743,0,7,B,0,0,0,HALFWAY R,NRH,321,184,3,,,2,6,,,,,1,19000000,,0,,
197605,800535,31215,W,BEAG,1,2,19760918,M,752,0,7,B,0,0,0,SANDPILE CR,NRH,356,202,3,,,2,6,,,,,,19000000,,0,,
197605,800520,31200,W,BEAG,1,2,19760918,F,626,0,6,-,0,0,0,RAINBOW L,NRH,300,175,3,,,2,9,,,,,,19000000,,0,,
197605,800490,31170,W,BEAG,1,2,19760918,M,739,0,7,A,0,0,0,TATLATUI L,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800460,31140,W,BEAG,1,2,19760918,M,737,0,7,A,0,0,0,OSPIKA R,NRH,,,0,,,,,,,,,,19000000,,0,,
197805,4026,33733,W,BEAG,1,2,19760919,F,728,0,7,A,0,0,0,OGDEN MOUNTAIN,RH,330,190,0,,,2,15,,,0,,1,19000000,,,,
197605,800569,31249,W,BEAG,1,2,19760920,M,750,0,7,B,0,0,0,MUSKWA R,NRH,375,238,3,,,,,,,,,,19000000,,0,,
197605,800570,31250,W,BEAG,1,2,19760920,M,743,0,7,B,0,0,0,ROBB L,NRH,371,241,3,,,2,8,,,,,,19000000,,0,,
197605,800579,31259,W,BEAG,1,2,19760921,M,618,0,6,-,0,0,0,TWO LAKE CREEK,NRH,355,215,3,,,,,,,,,,19000000,,0,,
197605,800573,31253,W,BEAG,1,2,19760921,M,724,0,7,A,0,0,0,,RH,370,210,3,,,,,,,,,,19000000,,0,,
197605,800504,31184,W,BEAG,1,2,19760921,F,739,0,7,A,0,0,0,THUTADE L,NRH,331,202,3,,,,,,,,,,19000000,,0,,
197605,800588,31268,W,BEAG,1,2,19760922,M,721,0,7,B,0,0,0,PUGGINS MT,RH,372,228,3,,,,,,,,,,19000000,,0,,
197605,800563,31243,W,BEAG,1,2,19760922,M,743,0,7,B,0,0,0,CYPRESS CR,NRH,356,225,3,,,2,10,,,,,1,19000000,,0,,
197605,800537,31217,W,BEAG,1,2,19760922,M,619,0,6,-,0,0,0,PITMAN L,NRH,368,222,3,,,2,13,,,,,1,19000000,,0,,
197605,800538,31218,W,BEAG,1,2,19760922,M,751,0,7,B,0,0,0,KECHIKA R HDWT,NRH,321,176,3,,,2,4,,,,,1,19000000,,0,,
197605,800480,31160,W,BEAG,1,2,19760922,M,752,0,7,B,0,0,0,RAINBOW L,RH,365,229,3,,,2,16,,,,,1,19000000,,0,,
197605,800487,31167,W,BEAG,1,2,19760922,F,743,0,7,B,0,0,0,CHOWADE R,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800576,31256,W,BEAG,1,2,19760923,M,721,0,7,B,0,0,0,LUPEN L,RH,295,279,3,,,,,,,,,,19000000,,0,,
197605,800548,31228,W,BEAG,1,2,19760923,M,625,0,6,-,0,0,0,MILLER L,NRH,362,192,3,,,2,3,,,,,1,19000000,,0,,
197605,800554,31234,W,BEAG,1,2,19760923,F,731,0,7,B,0,0,0,DOKIE CR,RH,337,197,3,,,2,11,,,,,,19000000,,0,,
197605,800519,31199,W,BEAG,1,2,19760923,M,625,0,6,-,0,0,0,PORTER L,NRH,325,190,3,,,2,22,,,,,1,19000000,,0,,
197605,800578,31258,W,BEAG,1,2,19760924,M,705,0,7,A,0,0,0,SLIM L,RH,300,165,3,,,,,,,,,,19000000,,0,,
197605,800565,31245,W,BEAG,1,2,19760924,F,743,0,7,B,0,0,0,LAURA L,NRH,308,171,3,,,2,6,,,,,1,19000000,,0,,
197605,800567,31247,W,BEAG,1,2,19760924,M,743,0,7,B,0,0,0,ROBB L,NRH,397,229,3,,,2,9,,,,,1,19000000,,0,,
197605,800473,31153,W,BEAG,1,2,19760924,M,604,0,6,-,0,0,0,OOTSA L,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800474,31154,W,BEAG,1,2,19760924,M,604,0,6,-,0,0,0,OOTSA L,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800577,31257,W,BEAG,1,2,19760925,M,721,0,7,B,0,0,0,LUPEN L,RH,340,211,3,,,,,,,,,,19000000,,0,,
197605,800481,31161,W,BEAG,1,2,19760925,M,752,0,7,B,0,0,0,UPPER HOTTAH L,RH,287,149,3,,,2,3,,,,,1,19000000,,0,,
197605,800466,31146,W,BEAG,1,2,19760925,F,742,0,7,B,0,0,0,M 178 LEFT 7 MILES,RH,337,191,3,,,2,5,,,,,1,19000000,,0,,
197605,800603,31283,W,BEAG,1,2,19760926,F,723,0,7,A,0,0,0,ANZAC R,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800586,31266,W,BEAG,1,2,19760926,F,620,0,6,-,0,0,0,BURRAGE R,NRH,,,0,,,,,,,,,,19000000,,0,,
197605,800539,31219,W,BEAG,1,2,19760926,F,626,0,6,-,0,0,0,HEART PEAKS,NRH,278,141,3,,,2,3,,,,,1,19000000,,0,,
197605,800540,31220,W,BEAG,1,2,19760926,F,626,0,6,-,0,0,0,HEART MT,NRH,343,205,3,,,2,9,,,,,1,19000000,,0,,
197605,800525,31205,W,BEAG,1,2,19760926,F,611,0,6,-,0,0,0,KITIMAT R,RH,340,195,3,,,2,14,,,,,1,19000000,,0,,
197605,800545,31225,W,BEAG,1,2,19760927,M,616,0,6,-,0,0,0,MEZIADIAN L,RH,367,246,3,,,2,10,,,,,1,19000000,,0,,
197605,800553,31233,W,BEAG,1,2,19760927,M,742,0,7,B,0,0,0,PROPHET R,NRH,302,168,3,,,2,3,,,,,1,19000000,,0,,
197605,800505,31185,W,BEAG,1,2,19760927,M,618,0,6,-,0,0,0,KLUATANTAN R,RH,300,168,3,,,2,3,,,,,,19000000,,0,,
197605,800468,31148,W,BEAG,1,2,19760927,M,750,0,7,B,0,0,0,TOUCHODI R,NRH,394,210,3,,,2,9,,,,,1,19000000,,0,,
197605,800506,31186,W,BEAG,1,2,19760928,M,739,0,7,A,0,0,0,TATLATAI L,NRH,322,193,3,,,2,5,,,,,,19000000,,0,,
197605,800482,31162,,BEAG,1,2,19760928,M,609,0,6,-,0,0,0,SERB R,NRH,375,219,3,,,2,11,,,,,1,19000000,,0,,
197605,800529,31209,W,BEAG,1,2,19760929,M,751,0,7,B,0,0,0,PROCHNIAK CR,RH,319,141,3,,,,,,,,,,19000000,,0,,
197605,800541,31221,W,BEAG,1,2,19760929,F,626,0,6,-,0,0,0,LEVEL MT,NRH,,,0,,,,,,,,,,19000000,,0,,
197605,800476,31156,W,BEAG,1,2,19760929,U,745,0,7,B,0,0,0,M 128 ALASKA HWY,RH,298,159,3,,,,,,,,,,19000000,,0,,
197605,800601,31281,W,BEAG,1,2,19760930,M,721,0,7,B,0,0,0,MONKMAN L,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800585,31265,W,BEAG,1,2,19760930,F,620,0,6,-,0,0,0,BURRAGE R,NRH,,,0,,,,,,,,,,19000000,,0,,
197605,800568,31248,W,BEAG,1,2,19760930,M,741,0,7,A,0,0,0,BLUEBELLE MT,NRH,359,219,3,,,2,11,,,,,1,19000000,,0,,
197605,800462,31142,W,BEAG,1,2,19761001,M,721,0,7,B,0,0,0,FLATBED CR-MURRAY IR,RH,305,178,3,,,2,3,,,,,1,19000000,,0,,
197605,800494,31174,W,BEAG,1,2,19761002,F,626,0,6,-,0,0,0,TATSAMENIE L,RH,314,194,3,,,2,18,,,,,,19000000,,0,,
197605,800543,31223,W,BEAG,1,2,19761003,M,623,0,6,-,0,0,0,U LAKE,NRH,,,0,,,,,,,,,,19000000,,0,,
197605,800542,31222,W,BEAG,1,2,19761003,M,626,0,6,-,0,0,0,HEART PEAK,NRH,381,243,3,,,2,20,,,,,1,19000000,,0,,
197605,800497,31177,W,BEAG,1,2,19761003,F,507,0,5,-,0,0,0,QUAP R,NRH,343,203,3,,,2,16,,,,,1,19000000,,0,,
197605,800500,31180,W,BEAG,1,2,19761003,M,507,0,5,-,0,0,0,INZIANA R,NRH,349,203,3,,,2,4,,,,,1,19000000,,0,,
197605,800508,31188,W,BEAG,1,2,19761003,M,620,0,6,-,0,0,0,BOB QUINN L,RH,415,200,3,,,,,,,,,,19000000,,0,,
197605,800489,31169,W,BEAG,1,2,19761003,M,720,0,7,B,0,0,0,THUNDER MT LOOKOUT,RH,288,157,3,,,2,3,,,,,1,19000000,,0,,
197605,800600,31280,W,BEAG,1,2,19761004,F,716,0,7,A,0,0,0,CHUCHINKA R,RH,350,187,3,,,2,11,,,,,1,19000000,,0,,
197605,800580,31260,W,BEAG,1,2,19761005,F,705,0,7,A,0,0,0,SLIM-TUMUCH AREA-M22,RH,295,150,3,,,,,,,,,1,19000000,,0,,
197605,800546,31226,W,BEAG,1,2,19761005,M,752,0,7,B,0,0,0,SYE L VALLEY,NRH,376,229,3,,,2,21,,,,,1,19000000,,0,,
197605,800547,31227,W,BEAG,1,2,19761005,M,619,0,6,-,0,0,0,MCBRIDE R,NRH,362,197,3,,,2,5,,,,,1,19000000,,0,,
197605,800459,31139,W,BEAG,1,2,19761005,M,742,0,7,B,0,0,0,TRIMBLE L,RH,378,225,3,,,2,17,,,,,1,19000000,,0,,
197605,800502,31182,W,BEAG,1,2,19761006,F,507,0,5,-,0,0,0,ISHLEM R,NRH,335,186,3,,,2,5,,,,,1,19000000,,0,,
197605,800470,31150,W,BEAG,1,2,19761006,F,750,0,7,B,0,0,0,TUCHODI R,NRH,454,165,3,,,2,3,,,,,1,19000000,,0,,
197605,800471,31151,W,BEAG,1,2,19761006,M,750,0,7,B,0,0,0,TUCHODI R,NRH,330,178,3,,,2,3,,,,,1,19000000,,0,,
197605,800597,31277,W,BEAG,1,2,19761007,M,618,0,6,-,0,0,0,MCCONNELL RANGE,NRH,339,184,3,,,,,,,,,,19000000,,0,,
197605,800606,31286,W,BEAG,1,2,19761007,M,714,0,7,A,0,0,0,GREAT BEAVER L,RH,300,170,3,,,,,,,,,,19000000,,0,,
197605,800523,31203,W,BEAG,1,2,19761007,M,627,0,6,-,0,0,0,TUTSHI L,NRH,310,177,3,,,2,4,,,,,1,19000000,,0,,
197605,800498,31178,W,BEAG,1,2,19761007,F,507,0,5,-,0,0,0,QUOP R,NRH,330,181,3,,,2,5,,,,,1,19000000,,0,,
197605,800483,31163,W,BEAG,1,2,19761007,M,721,0,7,B,0,0,0,PUGGINS MT,RH,338,186,3,,,,,,,,,1,19000000,,0,,
197605,800469,31149,W,BEAG,1,2,19761007,M,742,0,7,B,0,0,0,KEILY CR,NRH,337,181,3,,,,,,,,,,19000000,,0,,
197605,800527,31207,W,BEAG,1,2,19761008,F,750,0,7,B,0,0,0,KLUACHISE L,NRH,311,178,3,,,,,,,,,,19000000,,0,,
197605,800499,31179,W,BEAG,1,2,19761008,M,507,0,5,-,0,0,0,KILBELLA R,NRH,305,159,3,,,2,5,,,,,1,19000000,,0,,
197605,800501,31181,W,BEAG,1,2,19761008,M,742,0,7,B,0,0,0,M 200 ALASKA HWY,RH,402,210,3,,,2,6,,,,,,19000000,,0,,
197605,800509,31189,W,BEAG,1,2,19761008,F,620,0,6,-,0,0,0,BURRAGE R-E OF HWY,NRH,321,196,3,,,2,13,,,,,1,19000000,,0,,
197605,800478,31158,W,BEAG,1,2,19761008,F,742,0,7,B,0,0,0,BLUE BELLE MT,NRH,289,156,3,,,2,3,,,,,,19000000,,0,,
197605,800581,31261,W,BEAG,1,2,19761009,F,707,0,7,A,0,0,0,ALEZA L,RH,350,192,3,,,2,8,,,,,1,19000000,,0,,
197605,800467,31147,W,BEAG,1,2,19761009,F,743,0,7,B,0,0,0,LAURA L,NRH,333,194,3,,,2,8,,,,,1,19000000,,0,,
197605,800472,31152,W,BEAG,1,2,19761009,M,609,0,6,-,0,0,0,MORICE L,RH,292,140,3,,,,,,,,,,19000000,,0,,
197605,800582,31262,W,BEAG,1,2,19761010,M,707,0,7,A,0,0,0,WILLOW R-FRASER R RD,RH,362,212,3,,,,,,,,,1,19000000,,0,,
197605,800550,31230,W,BEAG,1,2,19761010,F,750,0,7,B,0,0,0,GATHTO CR,NRH,330,178,3,,,2,4,,,,,1,19000000,,0,,
197605,800492,31172,W,BEAG,1,2,19761010,M,725,0,7,A,0,0,0,MCLEOD MT,RH,293,173,3,,,2,3,,,,,1,19000000,,0,,
197605,800592,31272,W,BEAG,1,2,19761011,M,705,0,7,A,0,0,0,BELL MT-W OF MCBRIDE,RH,343,203,3,,,2,10,,,,,,19000000,,0,,
197605,800521,31201,W,BEAG,1,2,19761011,M,626,0,6,-,0,0,0,TALSUN R-KINGSALMONR,NRH,381,188,3,,,2,8,,,,,1,19000000,,0,,
197605,800484,31164,W,BEAG,1,2,19761011,F,626,0,6,-,0,0,0,MT KAKETSA,RH,330,197,3,,,,,,,,,,19000000,,0,,
197605,800495,31175,W,BEAG,1,2,19761012,F,729,0,7,A,0,0,0,MANSON R,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800485,31165,W,BEAG,1,2,19761012,F,725,0,7,A,0,0,0,PINCHY L RD,RH,356,279,3,,,2,10,,,,,1,19000000,,0,,
197605,800491,31171,,BEAG,1,2,19761012,M,332,0,3,-,10,515,5645,TYAUGHTON L,RH,307,170,3,,,2,2,,,,,1,,,0,,
197605,800522,31202,W,BEAG,1,2,19761013,F,625,0,6,-,0,0,0,,RH,321,178,3,,,,,,,,,,19000000,,0,,
197605,800510,31190,W,BEAG,1,2,19761013,M,608,0,6,-,0,0,0,BABINE R-BABINEFENCE,RH,363,260,3,,,,,,,,,1,19000000,,0,,
197605,800598,31278,W,BEAG,1,2,19761014,U,605,0,6,-,0,0,0,ANZUS L,RH,318,172,3,,,,,,,,,,19000000,,0,,
197605,800524,31204,W,BEAG,1,2,19761014,M,625,0,6,-,0,0,0,WILSON CR,RH,362,188,3,,,2,10,,,,,1,19000000,,0,,
197605,800455,31137,W,BEAG,1,2,19761014,F,743,0,7,B,0,0,0,DOLLY VARDEN CR,NRH,321,191,3,,,2,6,,,,,1,19000000,,0,,
197605,800515,31195,W,BEAG,1,2,19761015,M,623,0,6,-,0,0,0,4 M R-N OF CRY L,RH,375,235,3,,,2,10,,,,,,19000000,,0,,
197605,800589,31269,W,BEAG,1,2,19761017,M,718,0,7,A,0,0,0,CARGILLE CR,RH,394,201,3,,,,,,,,,,19000000,,0,,
197605,800513,31193,W,BEAG,1,2,19761017,F,721,0,7,B,0,0,0,BULL MOOSE CR,RH,325,179,3,,,2,6,,,,,1,19000000,,0,,
197605,800464,31144,W,BEAG,1,2,19761017,M,746,0,7,B,0,0,0,BIG ARROW CR,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800493,31173,W,BEAG,1,2,19761018,M,718,0,7,A,0,0,0,GLEASONCR-MCGREGOR R,RH,387,222,3,,,2,13,,,,,,19000000,,0,,
197605,800602,31282,W,BEAG,1,2,19761021,F,724,0,7,A,0,0,0,M 16 MOSSVALE RD,RH,322,200,3,,,,,,,,,,19000000,,0,,
197605,800511,31191,W,BEAG,1,2,19761021,M,739,0,7,A,0,0,0,TATLATUI L,NRH,311,165,3,,,2,4,,,,,1,19000000,,0,,
197605,800463,31143,W,BEAG,1,2,19761022,F,719,0,7,B,0,0,0,WAPITI R,RH,283,156,3,,,2,3,,,,,,19000000,,0,,
197605,800593,31273,W,BEAG,1,2,19761023,F,703,0,7,A,0,0,0,M 20 MCKALE R,RH,286,181,3,,,,,,,,,,19000000,,0,,
197605,800595,31275,W,BEAG,1,2,19761025,M,728,0,7,A,0,0,0,PHILIP L,NRH,383,233,3,,,2,12,,,,,1,19000000,,0,,
197605,800496,31176,W,BEAG,1,2,19761025,M,703,0,7,A,0,0,0,MCBRIDE-HOLMES R,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800488,31168,W,BEAG,1,2,19761025,M,726,0,7,A,0,0,0,TEZZERON L,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800604,31284,W,BEAG,1,2,19761026,F,727,0,7,A,0,0,0,TAKLA L LEO CR,RH,,,0,,,,,,,,,,19000000,,0,,
197605,800599,31279,W,BEAG,1,2,19761102,U,715,0,7,A,0,0,0,PILOT MT,RH,329,257,3,,,,,,,,,,19000000,,0,,
