Sample ID,HTorRT,Area,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HT_ID,pooled RTs,Site Name,Northing,Easting,Latitude,Long ,YR,MO,DY,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex
HT Sockeye P-290714-6,HT,Sockeye,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Nancy_Huck_girl_B,85,,HT Sockey P,5611193,516860,50.6523,-122.7615,2014,7,29,1,,20,22,,1,RT L Noe-300713-T 2A,F
HT Sockeye P-180814-1,HT,Sockeye,SC,HT Sockeye P-14-1,HT Sockeye P-14-1,NewF02,85,,HT Sockey P,5611193,516860,50.6523,-122.7615,2014,8,18,2,,20,21,,1,HT Sockeye P-14-1,F
Ht Sockeye-200712-1B,HT,Sockeye,SC,61016-b1,M101,M101,81,,HT Sockeye  ,5610449,516184,50.6457,-122.7711,2012,7,20,1,,13,14,M101,1,61016-b1,M
Ht Sockeye-200712-2A,HT,Sockeye,SC,61016-b1,M101,M101,81,,HT Sockeye  ,5610449,516184,50.6457,-122.7711,2012,7,20,1,,13,14,M101,2,61016-b1,M
Ht Sockeye-200712-3,HT,Sockeye,SC,61016-b1,M101,M101,81,,HT Sockeye  ,5610449,516184,50.6457,-122.7711,2012,7,20,1,,13,14,M101,3,61016-b1,M
,HT,Sockeye,,,,NONE,,,HT Sockeye  ,5610449,516184,50.6457,-122.7711,2012,8,6,2,,,,,,,
,HT,Sockeye,,,,NONE,,,Ht Sockeye Heli,5609697,517373,50.63887975,-122.7543162,2013,7,19,1,,,,,,,
,HT,Sockeye,,,,NONE,,,Ht Sockeye Heli,5609697,517373,50.63887975,-122.7543162,2013,7,29,2,,,,,,,
Huck220911-1,C,Tenquille,SC,Huck,Huck M105,Huck,,,,5597142,512511,50.5261,-122.8235,2011,9,22,0,X,,,M105,1,61021-b1,M
,C,Tenquille,SC,Wallnut,Walnut F382,Walnut,,,,,,,,2012,9,17,0,X,,,F382,1,Ht U birkenhead-170811-2,F
,C,Tenquille,SC,Terry ,Terry M320,Terry,,,,5598645,508397,,,2014,7,28,0,X,,,,1,DNA10-14,M
Capture Big Air-20140914-1,C,Tenquille,SC,Flip,Flip M379,Flip,,,,5597022,509796,50.5251,-122.8618,2014,9,14,0,X,,,M379,1,HT McGill S-250711-5,M
DNA15-3-2,HT,Tenquille,SC,Hope,Hope F139,Hope,47,,HT Birkinghead 2010,5597766,512822,50.5317,-122.8191,2010,8,10,2,,9,2,F139,1,64038-c1,F
DNA15-3-1,HT,Tenquille,SC,62038-g1,M123,M123,47,,HT Birkinghead 2010,5597766,512822,50.5317,-122.8191,2010,8,10,2,,9,2,M123,1,62038-g1,M
Ht Tenquil-290711-3,HT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,7,29,1,,9,16,F323,1,DNA18-1B,F
Ht Tenquil-290711-4,HT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,7,29,1,,9,16,F323,2,DNA18-1B,F
Ht Tenquil-290711-6,HT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,7,29,1,,9,16,F323,3,DNA18-1B,F
Ht Tenquil 1-170811-5,HT,Tenquille,SC,Walnut,Walnut F382,Walnut,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,8,17,2,,9,16,F382,1,Ht U birkenhead-170811-2,F
Ht Tenquil 160911-4,HT,Tenquille,SC,Hope,Hope F139,Hope,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,9,16,3,,9,17,F139,1,64038-c1,F
Ht Tenquil 160911-1,HT,Tenquille,SC,62038-g1,M123,M123,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,9,16,3,,9,17,M123,1,62038-g1,M
Ht Tenquil 160911-2,HT,Tenquille,SC,Walnut,Walnut F382,Walnut,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,9,16,3,,9,17,F382,1,Ht U birkenhead-170811-2,F
Ht Tenquil 1-70714-7,HT,Tenquille,SC,Brutus,Brutus M247,Brutus,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,7,7,1,,20,22,M247,1,BH7-03-22d-j1,M
Ht Tenquil 1-70714-1,HT,Tenquille,SC,HT UP Cdw-160713-4,HT UP Cdw-160713-4,NewM03,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,7,7,1,,20,22,,1,HT UP Cdw-160713-4,M
Ht Tenquil 1-70714-5,HT,Tenquille,SC,Walnut,Walnut F382,Walnut,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,7,7,1,,20,22,F382,1,Ht U birkenhead-170811-2,F
Ht Tenquil 1-70714-6,HT,Tenquille,SC,Walnut,Walnut F382,Walnut,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,7,7,1,,20,22,F382,2,Ht U birkenhead-170811-2,F
Ht Tenquil 1-120814-2A,HT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,8,12,2,,20,21,F323,1,DNA18-1B,F
Ht Tenquil 1-20140930-13,HT,Tenquille,SC,Hope,Hope F139,Hope,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,F139,1,64038-c1,F
Ht Tenquil 1-20140930-2C,HT,Tenquille,SC,Ht Tenquil 14-2C,Hope/Brutus 2013 Son A,Hope_Brutus_2013_Son_A,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,1,Ht Tenquil 14-2C,M
Ht Tenquil 1-20140930-8,HT,Tenquille,SC,Ht Tenquil 14-2C,Hope/Brutus 2013 Son A,Hope_Brutus_2013_Son_A,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,2,Ht Tenquil 14-2C,M
Ht Tenquil 1-20140930-4B,HT,Tenquille,SC,Ht Tenquil 14-4D,Hope/Brutus 2013 Son B,Hope_Brutus_2013_Son_B,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,1,Ht Tenquil 14-4D,M
Ht Tenquil 1-20140930-4D,HT,Tenquille,SC,Ht Tenquil 14-4D,Hope/Brutus 2013 Son B,Hope_Brutus_2013_Son_B,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,2,Ht Tenquil 14-4D,M
Ht Tenquil 1-20140930-6,HT,Tenquille,SC,Ht Tenquil 14-4D,Hope/Brutus 2013 Son B,Hope_Brutus_2013_Son_B,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,3,Ht Tenquil 14-4D,M
Ht Tenquil 1-20140930-14A,HT,Tenquille,SC,Ht Tenquil 14-14A,Ht Tenquil 14-14A,NewF03,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,1,Ht Tenquil 14-14A,F
Ht Tenquil 1-20140930-10,HT,Tenquille,SC,HT UP Cdw-160713-4,HT UP Cdw-160713-4,NewM03,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,1,HT UP Cdw-160713-4,M
Ht Tenquil 1-20140930-11,HT,Tenquille,SC,Rock ,Rock  M128,Rock ,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,M128,1,63025-c1,M
Ht Tenquil 1-20140930-15,HT,Tenquille,SC,Rock ,Rock  M128,Rock ,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,M128,2,63025-c1,M
Ht Tenquil 1-20140930-3,HT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,F323,1,DNA18-1B,F
Ht Tenquil 1-20140930-9,HT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,F323,2,DNA18-1B,F
HT Tenqu 2-90712-1B,HT,Tenquille,SC,Barkley ,Barkley M69,Barkley,51,,HT Tenquil 2,5598601,509125,50.5393,-122.8712,2012,7,9,1,,13,14,M69,1,5SNRB8,M
HT Tenqu 2-90712-2B,HT,Tenquille,SC,Barkley ,Barkley M69,Barkley,51,,HT Tenquil 2,5598601,509125,50.5393,-122.8712,2012,7,9,1,,13,14,M69,2,5SNRB8,M
HT Tenqu 2-90712-5,HT,Tenquille,SC,BH7-03-30d-e1, Betty F248,Betty,51,,HT Tenquil 2,5598601,509125,50.5393,-122.8712,2012,7,9,1,,13,14,F248,1,BH7-03-30d-e1,
HT Tenqu 2-90712-3,HT,Tenquille,SC,Walnut,Walnut F382,Walnut,51,,HT Tenquil 2,5598601,509125,50.5393,-122.8712,2012,7,9,1,,13,14,F382,1,Ht U birkenhead-170811-2,F
HT Tenquille -290812-1,HT,Tenquille,SC,Hope,Hope F139,Hope,51,,HT Tenquil 2,5598601,509125,50.5393,-122.8712,2012,8,29,3,,7,13,F139,1,64038-c1,F
HT Tenqu 2-171012-1,HT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,51,,HT Tenquil 2,5598601,509125,50.5393,-122.8712,2012,10,17,4,,7,13,F323,1,DNA18-1B,
Ht Tnq1 -020713-1,HT,Tenquille,SC,Barkley ,Barkley M69,Barkley,51,,HT Tenquil 2,5598601,509125,50.5393,-122.8712,2013,7,2,1,,12,15,M69,1,5SNRB8,M
Ht Tnq1 -020713-3,HT,Tenquille,SC,Walnut,Walnut F382,Walnut,51,,HT Tenquil 2,5598601,509125,50.5393,-122.8712,2013,7,2,1,,12,15,F382,1,Ht U birkenhead-170811-2,F
HT Tnq1 -240713-2A,HT,Tenquille,SC,Walnut,Walnut F382,Walnut,51,,HT Tenquil 2,5598601,509125,50.5393,-122.8712,2013,7,24,2,,12,15,F382,2,Ht U birkenhead-170811-2,F
HT Tnq1-210813-P,HT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,51,,HT Tenquil 2,5598601,509125,50.5393,-122.8712,2013,8,21,3,,7,14,F323,1,DNA18-1B,F
,HT,Tenquille,,,,NONE,,,HT Tenquil 2,5598601,509125,50.5393,-122.8712,2012,7,26,2,,,,,,,
RT Back Tenq210911-1,RT,Tenquille,SC,62038-g1,M123,M123,1020,RT Tenquil Inciidental ,RT Tenquil Inciidental ,5598387,505180,50.5374,-122.9269,2011,9,21,3,,9,17,M123,1,62038-g1,M
RT Tenq160911-2,RT,Tenquille,SC,Hope,Hope F139,Hope,1019,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2011,9,16,3,,9,17,F139,1,64038-c1,F
RT Tenq160911-4,RT,Tenquille,SC,62038-g1,M123,M123,1019,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2011,9,16,3,,9,17,M123,1,62038-g1,M
RT Tenq160911-5,RT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,1019,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2011,9,16,3,,9,17,F323,3,DNA18-1B,F
RT Tenquille Meadow-90712-1,RT,Tenquille,SC,BH7-03-30d-e1, Betty F248,Betty,1019,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2012,7,9,1,,13,14,F248,1,BH7-03-30d-e1,
Rt Tenquille-260712-1,RT,Tenquille,SC,Walnut,Walnut F382,Walnut,1019,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2012,7,26,2,,13,14,F382,1,Ht U birkenhead-170811-2,F
Rt Tenquille-300712-1,RT,Tenquille,SC,Hope,Hope F139,Hope,1019,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2012,7,30,2,,7,13,F139,1,64038-c1,F
RT Tnq1-110613-1,RT,Tenquille,SC,Huck,Huck M105,Huck,1019,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2013,6,11,1,,12,15,M105,1,61021-b1,M
RT Tnq1-110613-2,RT,Tenquille,SC,Huck,Huck M105,Huck,1019,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2013,6,11,1,,12,15,M105,2,61021-b1,M
RT Tnq-210813-,RT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,1019,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2013,8,21,4,,7,14,F323,1,DNA18-1B,F
RT Tenquil Meadow-120814-1,RT,Tenquille,SC,HT UP Cdw-160713-4,HT UP Cdw-160713-4,NewM03,1019,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2014,8,12,3,,20,21,,1,HT UP Cdw-160713-4,M
RT Tenquil Meadow-120814-2,RT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,1019,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2014,8,12,3,,20,21,F323,1,DNA18-1B,F
,RT,Tenquille,,,,NONE,,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2011,7,29,1,,,,,,,
,RT,Tenquille,,,,NONE,,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2011,8,17,2,,,,,,,
,RT,Tenquille,,,,NONE,,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2012,8,29,3,,,,,,,
,RT,Tenquille,,,,NONE,,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2012,10,17,4,,,,,,,
,RT,Tenquille,,,,NONE,,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2013,7,2,2,,,,,,,
,RT,Tenquille,,,,NONE,,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2013,7,24,3,,,,,,,
,RT,Tenquille,,,,NONE,,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2014,6,21,1,,,,,,,
,RT,Tenquille,,,,NONE,,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2014,7,7,2,,,,,,,
,RT,Tenquille,,,,NONE,,Rt Tenquil meadow,Rt Tenquil meadow,5598324,509382,50.5368,-122.8676,2014,9,30,4,,,,,,,
Tenquil trap 21712-2,RT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,1021,Tenquil Trap,Tenquil Trap,5598433,508399,50.5378,-122.8815,2012,7,21,2,,13,14,F323,1,DNA18-1B,
C-2013-Dallas,C,Texas,SN,Dallas,Dallas F381,Dallas,,,,,,50.4817,-121.9342,2013,5,31,0,X,,,F381,1,HT Molly-260711-2a,F
Breeze290510-C,C (W_HELP),Texas,SN,Breeze,Breeze F149,Breeze,,,,5589966,572326,50.4572,-121.9811,2008,5,29,0,X,,,F149,1,HAY6-02-16c-b2,F
HT Texas-010711-2,HT,Texas,SN,Scud,Scud M72,Scud,29,,HT Texas 2011,5590211,574220,50.4592,-121.9544,2011,7,1,1,,11,9,M72,1,54023a1,M
HT Texas-010711-3a,HT,Texas,SN,Scud,Scud M72,Scud,29,,HT Texas 2011,5590211,574220,50.4592,-121.9544,2011,7,1,1,,11,9,M72,2,54023a1,M
,HT,Texas,,,,NONE,,,HT Texas 2011,5590211,574220,50.4592,-121.9544,2011,7,26,2,,,,,,,
,HT,Texas,,,,NONE,,,HT Texas 2011,5590211,574220,50.4592,-121.9544,2011,8,20,3,,,,,,,
HT Texas 3-290612-1,HT,Texas,SN,Jim's brother,Jim's brother M240,Jim_brother,27,,HT Texas 3 ,5588785,573413,50.4465,-121.9660,2012,6,29,1,,17,11,M240,1,NAH7-02-31-d1,M
HT Texas 3-290612-2,HT,Texas,SN,Jim's brother,Jim's brother M240,Jim_brother,27,,HT Texas 3 ,5588785,573413,50.4465,-121.9660,2012,6,29,1,,17,11,M240,2,NAH7-02-31-d1,M
HT Texas 3-310712-1,HT,Texas,SN,Georgia,Georgia F60,Georgia,27,,HT Texas 3 ,5588785,573413,50.4465,-121.9660,2012,7,31,2,,11,10,F60,1,54010c1,F
,HT,Texas,,,,NONE,,,HT Texas 3 ,5588785,573413,50.4465,-121.9660,2012,9,8,3,,,,,,,
HT Tex4-220713-1A,HT,Texas,SN,Jim's brother,Jim's brother M240,Jim_brother,25,,Ht Texas 4,5588258,572941,50.4418,-121.9728,2013,7,22,3,,11,7,M240,1,NAH7-02-31-d1,M
HT Texas4-10714-2,HT,Texas,SN,Georgia,Georgia F60,Georgia,25,,Ht Texas 4,5588258,572941,50.4418,-121.9728,2014,7,1,1,,20,20,F60,1,54010c1,F
HT Texas4-10714-4,HT,Texas,SN,Georgia,Georgia F60,Georgia,25,,Ht Texas 4,5588258,572941,50.4418,-121.9728,2014,7,1,1,,20,20,F60,2,54010c1,F
HT Texas4-10714-1,HT,Texas,SN,Mike,Mike M107,Mike,25,,Ht Texas 4,5588258,572941,50.4418,-121.9728,2014,7,1,1,,20,20,M107,1,61024-e2,M
HT Texas4-10714-3,HT,Texas,SN,Mike,Mike M107,Mike,25,,Ht Texas 4,5588258,572941,50.4418,-121.9728,2014,7,1,1,,20,20,M107,2,61024-e2,M
HT Texas4-170814-2,HT,Texas,SN,Georgia,Georgia F60,Georgia,25,,Ht Texas 4,5588258,572941,50.4418,-121.9728,2014,8,17,3,,20,20,F60,1,54010c1,F
,HT,Texas,,,,NONE,,,Ht Texas 4,5588258,572941,50.4418,-121.9728,2013,6,21,1,,,,,,,
,HT,Texas,,,,NONE,,,Ht Texas 4,5588258,572941,50.4418,-121.9728,2013,7,7,2,,,,,,,
,HT,Texas,,,,NONE,,,Ht Texas 4,5588258,572941,50.4418,-121.9728,2014,7,15,2,,,,,,,
,HT,Texas,,,,NONE,,,Ht Texas 4,5588258,572941,50.4418,-121.9728,2014,9,27,4,,,,,,,
DNA03-11,HT,Texas,SN,Breeze,Breeze F149,Breeze,31,,HT Texas creek2010,5588813,573407,50.4467,-121.9661,2010,6,28,1,,10,3,F149,1,HAY6-02-16c-b2,F
DNA03-4,HT,Texas,SN,Breeze,Breeze F149,Breeze,31,,HT Texas creek2010,5588813,573407,50.4467,-121.9661,2010,6,28,1,,10,3,F149,2,HAY6-02-16c-b2,F
DNA03-2B,HT,Texas,SN,Georgia,Georgia F60,Georgia,31,,HT Texas creek2010,5588813,573407,50.4467,-121.9661,2010,6,28,1,,10,3,F60,1,54010c1,F
DNA03-2D,HT,Texas,SN,Georgia,Georgia F60,Georgia,31,,HT Texas creek2010,5588813,573407,50.4467,-121.9661,2010,6,28,1,,10,3,F60,2,54010c1,F
DNA03-3A-1,HT,Texas,SN,Georgia,Georgia F60,Georgia,31,,HT Texas creek2010,5588813,573407,50.4467,-121.9661,2010,6,28,1,,10,3,F60,3,54010c1,F
DNA03-5B,HT,Texas,SN,Georgia,Georgia F60,Georgia,31,,HT Texas creek2010,5588813,573407,50.4467,-121.9661,2010,6,28,1,,10,3,F60,4,54010c1,F
DNA03-2,HT,Texas,SN,Herman,Herman M140,Herman,31,,HT Texas creek2010,5588813,573407,50.4467,-121.9661,2010,7,15,2,,10,3,M140,1,6SNSA-GM5,M
,RT,Texas,,,,NONE,,RT E Texas,RT E Texas,5588767.371,574916.6491,50.44613,-121.94485,2014,7,1,1,,,,,,,
,RT,Texas,,,,NONE,,RT E Texas,RT E Texas,5588767.371,574916.6491,50.44613,-121.94485,2014,7,15,2,,,,,,,
,RT,Texas,,,,NONE,,RT E Texas,RT E Texas,5588767.371,574916.6491,50.44613,-121.94485,2014,8,17,3,,,,,,,
,RT,Texas,,,,NONE,,RT E Texas,RT E Texas,5588767.371,574916.6491,50.44613,-121.94485,2014,9,27,4,,,,,,,
Rt-texas 020811-4a,RT,Texas,SN,55039a1,M65,M65,1014,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2011,8,20,3,,11,9,M65,1,55039a1,M
RT Texas 1-160612-1,RT,Texas,SN,Jim's brother,Jim's brother M240,Jim_brother,1016,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2012,6,16,1,,17,11,M240,1,NAH7-02-31-d1,M
RT Texas 1-230612-1,RT,Texas,SN,Jim's brother,Jim's brother M240,Jim_brother,1016,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2012,6,23,2,,16,10,M240,1,NAH7-02-31-d1,M
RT Texas 1-250612-1,RT,Texas,SN,Jim's brother,Jim's brother M240,Jim_brother,1016,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2012,6,23,2,,16,10,M240,2,NAH7-02-31-d1,M
RT Tex1-050613-2,RT,Texas,SN,Jim's brother,Jim's brother M240,Jim_brother,1016,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2013,6,5,1,,18,9,M240,1,NAH7-02-31-d1,M
RT Texas 1-90614-1,RT,Texas,SN,Jim,Jim M239,Jim,1016,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2014,6,9,1,,20,20,M239,1,NAH7-02-31-c1,M
RT Texas 1-90614-2,RT,Texas,SN,Jim,Jim M239,Jim,1016,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2014,6,9,1,,20,20,M239,2,NAH7-02-31-c1,M
,RT,Texas,,,,NONE,,Rt Texas 1,Rt Texas 1,5589917,574094,50.4565715,-121.9562,2010,6,28,1,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 1,Rt Texas 1,5589917,574094,50.4565715,-121.9562,2010,7,15,2,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2011,7,1,1,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2011,7,26,2,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2012,7,31,3,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2012,9,8,4,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2013,6,21,2,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2013,7,7,3,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2014,7,1,2,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2014,7,15,3,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2014,8,17,4,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 1,Rt Texas 1,5589917,574094,50.4566,-121.9562,2014,9,27,5,,,,,,,
RT Texas 2-10714-1,RT,Texas,SN,Mike,Mike M107,Mike,1015,Rt Texas 2,Rt Texas 2,5589850,574050,50.4560,-121.9568,2014,7,1,2,,20,20,M107,1,61024-e2,M
RT Texas 2-10714-2,RT,Texas,SN,Mike,Mike M107,Mike,1015,Rt Texas 2,Rt Texas 2,5589850,574050,50.4560,-121.9568,2014,7,1,2,,20,20,M107,2,61024-e2,M
,RT,Texas,,,,NONE,,Rt Texas 2,Rt Texas 2,5589850,574050,50.4560,-121.9568,2014,6,9,1,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 2,Rt Texas 2,5589850,574050,50.4560,-121.9568,2014,7,15,3,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 2,Rt Texas 2,5589850,574050,50.4560,-121.9568,2014,8,17,4,,,,,,,
,RT,Texas,,,,NONE,,Rt Texas 2,Rt Texas 2,5589850,574050,50.4560,-121.9568,2014,9,27,5,,,,,,,
,RT,Texas,,,,NONE,,RT Texas 2014,RT Texas 2014,5592532,575181,50.47994661,-121.9403713,2014,6,9,1,,,,,,,
,RT,Texas,,,,NONE,,RT Texas 2014,RT Texas 2014,5592532,575181,50.47994661,-121.9403713,2014,7,1,2,,,,,,,
,RT,Texas,,,,NONE,,RT Texas 2014,RT Texas 2014,5592532,575181,50.47994661,-121.9403713,2014,7,15,3,,,,,,,
,RT,Texas,,,,NONE,,RT Texas 2014,RT Texas 2014,5592532,575181,50.47994661,-121.9403713,2014,8,17,4,,,,,,,
,RT,Texas,,,,NONE,,RT Texas 2014,RT Texas 2014,5592532,575181,50.47994661,-121.9403713,2014,9,27,5,,,,,,,
RT Texas 3-90614-1,RT,Texas,SN,Jim,Jim M239,Jim,1010,RT Texas 3,RT Texas 3,5588292,573116,50.4421,-121.9703,2014,6,9,1,,20,20,M239,1,NAH7-02-31-c1,M
,RT,Texas,,,,NONE,,RT Texas 3,RT Texas 3,5588292,573116,50.4421,-121.9703,2014,7,1,2,,,,,,,
,RT,Texas,,,,NONE,,RT Texas 3,RT Texas 3,5588292,573116,50.4421,-121.9703,2014,7,15,3,,,,,,,
,RT,Texas,,,,NONE,,RT Texas 3,RT Texas 3,5588292,573116,50.4421,-121.9703,2014,8,17,4,,,,,,,
,RT,Texas,,,,NONE,,RT Texas 3,RT Texas 3,5588292,573116,50.4421,-121.9703,2014,9,27,5,,,,,,,
SouthTexas Trapsite-290612-2,RT,Texas,SN,Jewel,Jewel F321,Jewel,1012,W Texas trap site,W Texas trap site,5588773,574922,50.4462,-121.9448,2012,6,29,2,,16,10,F321,1,may2,F
,C,Upper Birkinghead,SC,Hope,Hope F139,Hope,,,,,,,,2011,8,3,0,X,,,F139,1,64038-c1,F
Capture Brutus,C,Upper Birkinghead,SC,Brutus,Brutus M247,Brutus,,,,5601579,510500,50.5660,-122.8517,2014,6,3,0,X,,,M247,1,BH7-03-22d-j1,M
,C,Upper Birkinghead,SC,Hope,Hope F139,Hope,,,,,,,,2014,7,26,0,X,,,F139,1,64038-c1,F
Capture Fumes-20140912-1,C,Upper Birkinghead,SC,Fumes,Fumes F322,Fumes,,,,5601896,508975,50.5689,-122.8733,2014,9,12,0,X,,,F322,1,DNA16-2-1,F
Ht U birkenhead-290711-10d,HT,Upper Birkinghead,SC,Hope,Hope F139,Hope,60,,HT Birkenhead Bridge Heli,5601863,509662,50.5686,-122.8636,2011,7,29,1,,9,16,F139,1,64038-c1,F
Ht U birkenhead-290711-11,HT,Upper Birkinghead,SC,Hope,Hope F139,Hope,60,,HT Birkenhead Bridge Heli,5601863,509662,50.5686,-122.8636,2011,7,29,1,,9,16,F139,2,64038-c1,F
Ht U birkenhead-290711-6d,HT,Upper Birkinghead,SC,Walnut,Walnut F382,Walnut,60,,HT Birkenhead Bridge Heli,5601863,509662,50.5686,-122.8636,2011,7,29,1,,9,16,F382,1,Ht U birkenhead-170811-2,F
Ht U birkenhead-170811-4,HT,Upper Birkinghead,SC,62038-g1,M123,M123,60,,HT Birkenhead Bridge Heli,5601863,509662,50.5686,-122.8636,2011,8,17,2,,9,16,M123,1,62038-g1,M
Ht U birkenhead-170811-6,HT,Upper Birkinghead,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,60,,HT Birkenhead Bridge Heli,5601863,509662,50.5686,-122.8636,2011,8,17,2,,9,16,F323,1,DNA18-1B,F
